57,57,i-Tree,USFS; Davey Tree Expert Company; Arbor Day Foundation; Society of Municipal Arborists; International Society of Arboriculture; Casey Trees; SUNY_College of Environmental Science and Forestry.,https://www.itreetools.org/,"i-Tree is a collection of tools designed to help users evaluate the benefits of local tree species, by assessing their economic value and benefits over time. 

By providing information such as location, species, tree size, condition, and location in relationship existing structures, users receive specific estimates of CO2 mitigation, air quality improvements, and stormwater interception of existing and or planned tree species. Listed in order of increasing complexity, i-Tree is made up of the following subtools: MyTree, Landscape, Design, Canopy, Eco, and Hydro. All tools are available for download on Windows/PC, with i-Tree Eco and Hydro only available as downloadable software. All other tools can be used in the web browser. ",,,,,National,,,,All MARISA service area cities/counties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EK,,,,,,,,,
57,57.1,i-Tree Mytree and Landscape,USFS; Davey Tree Expert Company; Arbor Day Foundation; Society of Municipal Arborists; International Society of Arboriculture; Casey Trees; SUNY_College of Environmental Science and Forestry.,"https://mytree.itreetools.org/
https://landscape.itreetools.org/","The most basic tool, i-Tree MyTree, generates a simple report quantifying the benefits of existing trees in a specific location. i-Tree Landscape provides the broader context of tree benefits through an interactive map displaying tree canopy, land cover, and basic demographic information. This tool also generates a report summarizing local land use, demographics, and tree cover/benefits for a specific location. 

i-Tree MyTree and Landscape are intended to reach a wide audience of individuals who may not be subject matter experts. This includes the public, landowners, real estate agents, educators, and Community Officials. Because of their easy-to-use interface these tools reach a wider audience than more complex i-Tree tools. i-Tree landscape has the option to view RCP 4.5 and RCP 8.5 and multiple health risk scenarios. In creating the report users have the option to give factors low and high priority and weight factors separately.", Provides location specific results;  Allows user to create specific scenarios;  Welcome guide/tutorials;  i-Tree YouTube channel dedicated to explaining how to use various tools,"Requires some knowledge of local trees; Amount of input data varies, but results depend on accuracy of user input; i-Tree Eco and i-Tree Hydro require downloadable software",Non-governmental Organizations; Planners; Public; Homeowners/buyers; Real Estate Agents; Educators; Urban planners; Environmental Planners; Decisionmakers; Students; Extension and Outreach Professionals; Foresters; conservationist; Community Officials; Urban Foresters,"Trees sequester carbon, provide shade, and aid in storm water retention. Planting trees increases resiliency and helps mitigate climate change.",National,,,,All MARISA service area cities/counties,x,x,,x,x,x,,x,x,,x,x,x,Variety of tools that help users assess the benefits of trees,,,,,x,Required,"Address; Tree species; Diameter of tree; Direction of tree from nearest structure; Age of structure, Condition of tree; optional use of shapefiles",,,x,x,x,x,x,x,"Variety of outputs including a report formatted like nutritional facts, interactive maps, excel files, pdf, and GIS data. ",Free,"Requires downloadable software, not compatible with Mac/iOS",x,,x,Day,Med,"Variety of tools, some are more complicated than others to use",x,x,x,x,,x,x,x,,,,,,,,,x,,x,,x,x,x,,x,,,x,x,,,,,,,,,x,"i-Tree landscape has the option to view rcp 4.5 and rcp 8.5, health risk scenarios provide multiple scenarios, in creating the report users have the options to give factors low and high priority and weight factors seperatly.
",,info@itreetools.org,,,"https://www.itreetools.org/feedback

https://forums.itreetools.org/index.php","Developed 2006
Updated 2019",Tutorial - [i-Tree Tools](https://www.YouTube.com/channel/UC74XZVvyvTedNDTORj1UYug),EK,,,,,,,,,x
57,57.2,i-Tree Design,USFS; Davey Tree Expert Company; Arbor Day Foundation; Society of Municipal Arborists; International Society of Arboriculture; Casey Trees; SUNY_College of Environmental Science and Forestry.,https://design.itreetools.org/,"The i-Tree Design tool is a comprehensive tool that allows users to estimate the benefits of individual and groups of trees. By entering the location of tree species in an interactive map, users can view the current and future benefits provided by that tree. This tree placement data is compiled into a report which also provides the current and future (20 years) economic benefits of those trees.", Provides location-specific results;  Allows user to create specific scenarios;  Welcome guide/tutorials;  i-Tree YouTube channel dedicated to explaining how to use various tools,Accuracy is dependent on users ability to select structure; Requires knowledge of local tree species,Non-governmental Organizations; Planners; Public; Homeowners/buyers; Real Estate Agents; Educators; Urban planners; Environmental Planners; Decisionmakers; Extension and Outreach Professionals; Foresters; conservationist; Community Officials; Urban Foresters,"Trees sequester carbon, provide shade, and aid in stormwater retention. Planting trees increases resiliency and helps mitigate climate change.",National,,,,All MARISA service area cities/counties,x,x,,x,x,x,,,,,x,x,x,"Users assess the current benefits of trees. Option to look at data for the current year, in 100 years, and then as combined benefits over the next 10 years.",,,,,x,Required,"Address, Tree location, species, size, and condition",,,x,,x,,,x,Report with graphical representations and explanations of the benefits of the indicated trees on the specified structure,Free,"Requires downloadable software, not compatible with Mac/iOS",x,x,,Hour,,,x,x,x,,,x,,,,x,,,,,,,x,,x,,,,,,,,,,x,,,,,,,,,x,,,info@itreetools.org,,,"https://www.itreetools.org/feedback 
https://forums.itreetools.org/index.php","Developed 2006
Updated 2019",,EK,,,,,,,,,x
57,57.3,i-Tree Canopy,USFS; Davey Tree Expert Company; Arbor Day Foundation; Society of Municipal Arborists; International Society of Arboriculture; Casey Trees; SUNY_College of Environmental Science and Forestry.,https://canopy.itreetools.org/,"The i-Tree Canopy tool creates a custom canopy cover report and assess the benefits (or costs) of increasing or decreasing the canopy cover in a user-defined location. Using google earth imagery, users then must classify the cover type (i.e., tree, non-tree, water, etc.) at randomly distributed points within the study area. This information can be time consuming to collect. However, it can be used as in conjunction with i-Tree Eco, as the canopy cover input data. ", Option to upload shapefiles;  Provides location specific scenarios;  Series of explainer videos,Requires knowledge of cover class; Accuracy depends on the users ability to correctly identify cover class,Non-governmental Organizations; Planners; Public; Homeowners/buyers; Real Estate Agents; Educators; Urban planners; Environmental Planners; Decisionmakers; Extension and Outreach Professionals; Foresters; conservationist; Community Officials; Urban Foresters,"Trees sequester carbon, provide shade, and aid in storm water retention. Planting trees increases resiliency and helps mitigate climate change.",National,,,,All MARISA service area cities/counties,x,,,x,x,,,,,,,,,Calculates canopy cover for the designated area and assigns benefits to that calculation,,,,,x,Required,"Users must select an area, define cover class types, and identy cover class at randomly generated points to collect data. Users also have the option to upload and work in a shapefile",,,x,x,,,,x,Summarized report of data and an option to export raw data in a csv. ,Free,"Option to download software, not compatible with Mac/iOS",x,,x,Day,Low,No training is required; however taking an accurate canopy cover sample is time intensive,x,x,x,,,x,,,,,,,,,,,x,,x,,,,,,,,,,x,,,,,,,,,x,i-Tree Canopy includes standard error in the benefits calculator,,info@itreetools.org,,,"https://www.itreetools.org/feedback 
https://forums.itreetools.org/index.php","Developed 2006
Updated 2019",Report - [i-Tree Canopy Cover Assesment and Tree Benefits Analysis Report](http://www.centralfallsarboretum.org/resources/Canopy%20Assessment%20Report%20-%206.19.14.pdf),EK,,,,,,,,,x
57,57.4,"i-Tree Hydro, and Eco",USFS; Davey Tree Expert Company; Arbor Day Foundation; Society of Municipal Arborists; International Society of Arboriculture; Casey Trees; SUNY_College of Environmental Science and Forestry.,"https://www.itreetools.org/tools/i-tree-eco


https://www.itreetools.org/tools/hydro","i-Tree Hydro models urban hydrology from a vegetation-specific perspective by simulating the effects of changes in urban tree cover and impervious surfaces on the hydrological cycle. This includes streamflow and water quality, for both watershed and non-watershed areas. Though beneficial for specific projects and experts in forestry and land management, i-Tree Eco and Hydro are not intended for everyday users.

i-Tree Eco and Hydro are the most time intensive and complex tools on i-Tree. Both tools require a downloadable software application. i-Tree Eco is designed to use field-collected tree cover data along with local hourly air pollution and meteorological data to quantify forest structure, environmental benefits of trees, and economic value of these trees to communities.", Provides location-specific results;  Allows user to create specific scenarios;  Welcome guide/tutorials;  i-Tree YouTube channel dedicated to explaining how to use various tools,Requires downloadable software; Not compatible with Mac/iOS software,Non-governmental Organizations; Planners; Urban planners; Environmental Planners; Decisionmakers; Extension and Outreach Professionals; Foresters; conservationist; Community Officials; Urban Foresters,"Trees sequester carbon, provide shade, and aid in stormwater retention. Planting trees increases resiliency and helps mitigate climate change.",National,,,,All MARISA service area cities/counties,x,x,,x,x,,,,,,,,,"i-Tree Eco provides functional, structural and compositional information, forecasting models, and management information on local trees.  

i-Tree Hydro runs local and city-wide analysis of watershed dynamics and how trees impact these features ",,,,,x,Required,Users must input location and other informational layers,,,x,,,,,,Summarized report of data and an option to export raw data in a csv. ,Free,"Requires downloadable software, not compatible with Mac/iOS ",,,,Day,Med,"No training is required, but FAQs and tool manuals are available.",x,x,x,,x,x,,,,,,,,,,x,x,,x,,x,x,x,,,,,,x,,,,x,,,x,x,Yes,Data limitations are discussed in depth at this link: http://www.itreetools.org/resources/manuals/Ecov6_ManualsGuides/Ecov6Guide_DataLimitations.pdf,,info@itreetools.org,,,"https://www.itreetools.org/feedback 
https://forums.itreetools.org/index.php",Updated 2019,"Publication - [Mapping urban forest structure and function using hyperspectral
imagery and lidar data](https://www.fs.fed.us/nrs/pubs/jrnl/2016/nrs_2016_alonzo_001.pdf)",BW,,,,,,,,,x
58,58,Surging Seas Risk Zone Map (SSRZM),Climate Central,https://riskfinder.climatecentral.org/,"The Surging Seas Risk Zone Map (SSRZM) displays coastal areas predicted to experience the effects of sea level rise (SLR) within the U.S. The interactive map overlays allow the user to visualize the spatial extent of 1-10ft of SLR, while concurrently including risk factors such as population size, income, ethnicity, and infrastructural components. Users can refine the tool to exhibit specific scenarios, such as ""Extreme Carbon Cuts"" and ""Unchecked pollution,"" which alter SLR values depending upon particular coastal localities. The SSRZM offers the NOAA extreme scenario 2100, which is unlikely but increasingly plausible as a worst case scenario option.

Additionally, the SSRZM generates ""City Stats"" that provide the user with a localized report of map findings. City Stats also include figures for comparing scenarios expressed on the map that focus specifically on the flood risk timeline and social vulnerabilities.", Extensive data layers;  Visual for SLR extent;  Multiple scenarios;  Local fact sheets and reports;  State reports;  Tutorial video;  Offers range of solutions,Certain layers will not display on large zoom extents; Limited mobile features,Community Officials; Planners; Public; Decisionmakers; Real estate agents; Homeowners; Public,The tool addresses coastal flooding due to climate-change-driven sea level rise.,National,,,x,All MARISA service area cities/counties,x,x,x,,,x,,x,,,x,x,x,"National scale map that highlights flooding along coastal areas with SLR from 1-10ft, social demographic layers. The tool also includes localized fact sheets and detailed reports with flood impacts and resilience efforts individuals may take.",x,x,,,,Required,Location,,x,x,,x,,x,x,"Interactive map with 8 primary layers, and a meter from 1-10ft (also offered in metric values)

Localized, tailored fact sheet for county or state with options to choose the amount of sea level rise for the area.",Free,,x,x,x,Hour,Low,Training is available but not required,x,x,x,x,x,,,,x,,,x,,x,,,,,,,,x,x,x,x,x,,,,x,x,x,x,,x,,,x,"""All data and maps are provided “as is” without any warranty to their performance, accuracy or suitability for any particular purpose.... Errors or omissions in elevation or levee data may lead to areas being misclassified. Furthermore, this analysis does not account for future erosion, marsh migration, or construction. As is general best practice, local detail should be verified with a site visit. """,,sealevel@climatecentral.org,,,http://sealevel.climatecentral.org/about/contact,Uses NOAA 2017 SLR Scenario (https://tidesandcurrents.noaa.gov/publications/techrpt83_Global_and_Regional_SLR_Scenarios_for_the_US_final.pdf),Associated publications are available at the following link: https://sealevel.climatecentral.org/research/papers/,CR,,,,x,x,x,x,,
59,59,Delaware Environmental Monitoring Sites,"DEMAC; Delaware Geological Survey; University of Delaware
",http://demac.udel.edu/monitoring/del_env_sites.html,"Delaware Environmental Monitoring Sites is a data access portal that provides an inventory of environmental monitoring sites throughout the state of Delaware.

This tool provides access to over 400 meteorological, groundwater, tidal, and water quality monitoring sites in Delaware. Users can search for monitoring sites through an interactive map, table, or list of monitoring sites and filter sites of interest by many factors, such as type of site and/or measured variables. Selecting a site from the map view also provides a brief summary that includes the period of record, variables measured, and a source link to access data.

The monitoring sites linked through this data access portal vary widely in terms of content and structure. Therefore data availability and downloads vary by site."," Large number of monitoring stations;  Includes historical and real time data;  Variety of meteorological, groundwater, tidal, and water quality variables",Must log in to access certain stations; Some links inactive and/or broken; Inconsistent data availability across sites,Environmental Planners; Scientists; Researchers; Environmental Consultants,"A broad range of environmental monitoring factors are available through this tool in both near-real time and as historical data. This allows for monitoring real time conditions such as water quality, meteorological parameters, and weather conditions, and evaluating climate conditions over time.",State,DE,,,All DE cities/counties,x,,,,,,,,,,,,,This tool inventories environmental monitoring stations in Delaware and provides links to access corresponding data and find data of interest.,,x,x,x,,None,,x,,,x,,,,,Database with over 400 water quality monitoring stations for the state of Delaware. Each station redirects to a different homepage for measured environmental quality variables.,Free,,x,,,Hour,Low,No training is required.,x,,,,x,,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,x,,,Dr. Daniel Leathers,leathers@udel.edu,Tina Callahan,tina.callahan@udel.edu,,"Site developed 2001,  individual stations updated with varying regularity",,CR,,,,,,,,,x
60,60,Beach Nourishment Viewer,Western Carolina University_Program for the Study of Developed Shorelines,http://beachnourishment.wcu.edu/,"The Beach Nourishment Viewer is an online database including project data from more than 2,000 beach nourishment projects across the US dating back to 1923.

This tool provides the size, cost, and location of past beach nourishment projects across the US. By specifying a coastal state and specific beach, users access an interactive map that shows where nourishment projects have taken place, the number of nourishment events or episodes per project, and the cost and inflated cost of nourishment projects in 2019 dollars. The Beach Nourishment viewer also includes a table with additional project specifications for each episode at a particular location. 

In addition to the data viewer, users have the option to download a data spreadsheet including a comprehensive record of nourishment projects in the selected location. An Explanation of Beach Nourishment Episode Attributes is available through a help link that provides a glossary feature to explain key terms and concepts referenced through this tool.", Provides project cost information;  Comprehensive list of projects;  Searchable by State and beach;  Historic cost adjusted for inflation,Must provide email and phone number to download dataset; List of projects may be incomplete,Environmental Planners; Elected Officials,"Beach nourishment projects increase an area's storm resilience by absorbing the impact of wind and storm surge (dunes), maintaining shoreline stability from erosion, and encouraging wildlife habitat (beaches).",National,,,x,All MARISA service area coastal cities/counties,x,,,x,,,,,,,,,,"Demonstrates location of past and current beach nourishment projects, number of nourishment episodes in one area, date of project completion, cost, and volume of the project.",x,,,,,None,,x,,,x,,,x,,"Map and table with locations, time, volume, number, and cost of beach nourishment episodes.  ",Free,,x,,,Hour,Med,Should be familiar with beach nourishment project jargon,,x,x,,,,,,,,,,,x,,x,,,,,,x,,,,,,,,,,,,,,,,,,Rob Young,ryoung@email.wcu.edu,,,,Updated 2019,,CR,,,,,,,,x,
61,61,Adaptation Workbook (Climate Change Response Framework),Northern Institute for Applied Climate Science; USDA_USFS,https://adaptationworkbook.org/,"The Adaptation Workbook guides users through the process of creating an adaptation plan to prepare for land management and conservation efforts under changing conditions. 

This tool provides a structured, stepwise approach to evaluate the potential impacts of climate change on land management and conservation and design a local adaptation plan to mitigate future impacts. Using a general framework that can be tailored to individual needs, this tool accommodates a wide variety of geographic locations, land ownership types, ecosystems and land uses, management goals, and project sizes. User applications may range from forestry management to residential planning.

This tool examines soils, hydrology, temperature, and surrounding land use for the designated project site. Though the tool guides users through the assessment and planning process, users are required to provide substantial input regarding present conditions, as well as potential vulnerabilities and changes that will affect the project going forward. These vulnerabilities include ones driven by climate change as well as land use changes. This tool can be used by one person or as a collaborative project between groups. 

The tool allows users to create a custom adaptation plan, but the overall success of the project depends on the accuracy of the user’s data and their ability to design, implement, and monitor the project. This tool is moderately time-intensive, however there are multiple resources and how-to guides, including a YouTube channel and a 7-week online training course, to explain how to use and get the most out of this tool. 
", Allows user to create a site-specific adaptation plan;  YouTube channel explaining how to use Workbook;  Site-specific guidance and results,Moderately time-intensive process; Requires (free) account/ log-in; Accuracy based on user required user-provided data and information,Foresters; Natural resources managers; Agriculturalists; Biologists; Planners; Soil conservationists; Consultants; Master Gardeners,Addresses vulnerability and risk in climate design land management and conservation actions that can help prepare for changing conditions.,National,,,,All MARISA service area cities/counties,,x,x,,,x,x,,,,,,,"Provide data and process support to bridge the gap between climate data and land managers
",,,,,,Required,"Specific project and land use information such 
such as your management plan, maps, or other data",,,x,,,,,x,Site-specific adaptation plan,Free,Users must create a free account,x,,,Week,Med,,x,x,x,,,,x,x,x,x,x,,,,,x,,x,x,,,x,,,,,,,,,,,,,,,,,,,,,,https://adaptationworkbook.org/contact,,"Case Study - [Climate Change Response Framework Demonstrations](https://forestadaptation.org/adapt/demonstration-projects)
Case Study - [Forest Adaptation Resources: climate change tools and approaches for land manager](https://www.nrs.fs.fed.us/pubs/52760)
Case Study - [A practical approach for translating climate change adaptation principles into forest management actions](https://www.fs.usda.gov/treesearch/pubs/46417)
Case Study - [Adaptation Resources for Agriculture: Responding to Climate Variability and Change in the Midwest and Northeast](https://www.climatehubs.oce.usda.gov/sites/default/files/adaptation_resources_workbook_ne_mw.pdf)
Case Studies - [Climate Change Response Framework Demonstrations](https://forestadaptation.org/adapt/demonstration-projects)",EK,,,,,,,,,
63,63,National Beach Nourishment Database,American Shore & Beach Protection Agency; Regional Sediment Management Program; APTIM,https://gim2.aptim.com/ASBPANationwideRenourishment/,"The National Beach Nourishment Viewer is an online database including project data from more than 3,000 beach nourishment projects across the US dating back to 1927.

This national level tool offers state specific information for over 3,000 beach nourishment project events such as cost, volume, funding source, and number of beach nourishment projects. Users can view projects nationwide or by state through a map viewer. The national map shows where nourishment projects have taken place, the number of nourishment events or episodes per project, and the relative cost of projects compared to others within the same state. The state scale provides a data table that includes volume of sediment and primary funding source. Users can also determine where nourishment sediment was dredged using the US Army Corps of Engineers (USACE) Sediment Placement feature. 

The beach nourishment data included in this tool is provided by a multiple data sources, such as the Western Carolina University’s Beach Nourishment Viewer and the Florida Department of Environmental Protection. While the tool is relatively easy to use, users should be familiar with beach nourishment terms and techniques to interpret the provided data.
", Provides project cost information;  Comprehensive list of projects;  Searchable by State,Lack of glossary; Mac users may experience issues loading data,Environmental Planners; Elected Officials,"Beach nourishment projects increase an area's storm resilience by absorbing the impact of wind and storm surge (dunes), maintaining shoreline stability from erosion, and encouraging wildlife habitat (beaches).",National,,,x,All MARISA service area coastal cities/counties,x,,,x,,,,,,,,,,"Demonstrates location of past and current beach nourishment projects, number of nourishment episodes in one area, date of project completion, cost, and volume of the project.",x,x,,x,,None,,x,x,,x,,,x,,"Map and table with locations, time, volume, number, and cost of beach nourishment episodes.  ",Free,,x,,,Hour,Low,Should be familiar with beach nourishment project jargon,,x,x,,,,,,,,,,,x,,x,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,Updated 2019,"Campbell, T.J. and Benedet, L., 2006. Beach nourishment magnitudes and trends in the U.S., Journal of Coastal Research, SI39 (Proceedings of the 8th International Coastal Symposium), 57-64. Itajai, SC, Brazil, ISSN 0749-0208.",CR,,,no contact information available,,,,,x,
64,64,Bay Footprint Calculator,CBF; UVA,https://secure.cbf.org/site/SPageNavigator/bay_footprint.html?pg_wrap=n&s_src=social,"The Bay Footprint Calculator is an easy-to-use tool that estimates your contribution to nitrogen pollution in the Chesapeake Bay. 

By providing simple lifestyle information such as diet, housing, and transportation, the Bay Footprint Calculator estimates how much nitrogen you contribute annually to Chesapeake Bay. Nitrogen pollution harms the Bay by contributing to algal blooms that use up oxygen, creating ""dead zones"" that harm other plants and wildlife. To see how much you contribute to the Bay's deadzone, this tool calculates your annual total nitrogen contribution and grades your estimated impact compared to other individuals. The calculator also provides a chart to show exactly what aspects of your lifestyle use the most nitrogen and ranks your score against the average person. Users must input their email address to view their results and receive a tailored chart outlining the sources of nitrogen contribution. Users also have the option to share their score on Facebook or Twitter to see how you compare to your friends and neighbors. 

Another helpful output of this tool is the final report that offers easy solutions to limit your Bay Footprint, such as eating less meat, and using a rain barrel at your home. This is an excellent tool for gauging your personal impact on such a valuable natural resource as the Chesapeake Bay. "," Letter grade for individual nitrogen pollution;  Report with suggested solutions;  Easy-to-use, interactive interface;  Works on mobile devices;  Links to additional information",No option to export data; Only addresses nitrogen; excludes phosphorous and sediment,Public; Environmental Planners,"Chesapeake Bay nitrogen input leads to algal blooms, dead zones, and less resilient waterways and shorelines.",State,VA; MD; DE; NY; PA; WV; DC,,,All watershed cities/counties,,,,,,,,x,x,,,,,Calculates individual nitrogen contribution to the Chesapeake Bay.,,,,,,Required,Diet; Sewage system; House specifications; Land cover; Car specifications,,,x,,x,,,x,"Letter grade of individual nitrogen footprint on the Chesapeake Bay, chart illustrating your areas of pollution and ranking your score against the average user, and report explaining ways to limit your individual impact.",Free,,x,,,Hour,Low,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,CBF Web Admin,webadmin@cbf.org,,,,Date Developed: 2011,,CR,,,,,,,,,
65,65,Coastal Change Hazards Portal,USGS,https://marine.usgs.gov/coastalchangehazardsportal/,"The USGS Coastal Change Hazards Portal is an easy to use tool that synthesizes geospatial information about extreme storms, shorelines change, and sea level rise and makes it available for viewing and download. 

Information and products are organized within three coastal change hazard themes: 1) extreme storms, 2) shoreline change, and 3) sea-level rise. Each data item represents an individual research product, with some items grouped together as aggregates to show the breadth of the topic and make it easy to explore. Data are easily exportable, but some data layers are limited to east coast applications. Available data layers include coastal change forecasts, beach morphology, hurricane and nor'easter overwash scenarios, long-term and short-term rates of shoreline change, coastal response scenarios, and coastal vulnerability."," Easy-to-use, interactive interface;  Data are available for download;  Provides multiple scenarios;  Links to supporting information","Layer coverage and areal extent vary; Does not provide additional map layers; Layers display one-at-a-time, making inter-layer comparisons more difficult",Community Officials; Planners; Public; Decisionmakers; Real estate agents; Homeowners; Public,Explicit: SLR,National,,,x,All MARISA service area coastal cities/counties,x,x,,,,,,,,,x,x,x,"National map illustrating past, present, and projected coastal conditions",x,x,x,x,,None,,x,x,,,,x,x,,"Map compiling storm coastline data, past and present. Advanced users can download GIS data ",Free,ArcGIS (optional),x,x,,Hour,Low,Works well on mobile devices,x,x,,,x,,,,x,x,,,,x,,,,,,,,,,,,,,,,,x,,,,,,,,,,cch_help@usgs.gov,,,,Near real time updates,,CR,,,,x,x,x,x,x,
67,67,Future Urban Climates,UMCES,https://fitzlab.shinyapps.io/cityapp/,"The Future Urban Climates tool is an interactive map showing how climate may change within the next 60 years in 540 cities across the US.

To describe what future climate may feel like across the US, this tool identifies present-days locations with a climate most similar to the climate that would expected by 2080 in each of the 540 cities. For example, in 60 years the climate of Washington, DC is expected to feel most like present-day Greenwood, Mississippi. Future climates projections are based on 27 climate models, with the option to view the projections as an average all models and/or each individual model projection. Users may choose to view future urban climates as the city with the most similar future climate or as a similarity range, which shows a larger region of climate similarity that addresses uncertainty within the climate models. The locations provided in this tool are the best fit for the cities. However, not all cities have a perfect future match to a present-day city climate. This uncertainty is illustrated by the size of the circle marking the city, with a larger circle showing higher uncertainty. This tool provides clear documentation describing how the to use the tool and underlying methodology. Further details are available in the provided paper. "," Locality specific;  Easy-to-use, interactive interface;  Provides multiple scenarios;  Links to supporting information",Data limited to urban areas; Projections do not include short-term; Does not provide additional map layers,Community Officials; Educators; Public; Community Members; Planners; Elected officials; Non-governmental Organizations; Natural resource professionals,Climate change impacts the temperature and precipitation and is the driving force of climate migration in cities,National,,540 cities nationwide,,All MARISA service area cities/counties,,x,,,,,,,,,,,x,Interactive map illustrating climate migration of US cities in the next 60 years,,,,,,None,,,,,,,,x,,Interactive map projecting the climate migrations in 540 US cities  ,Free,,x,x,,Hour,Low,,x,,,,,,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,Size of the circle marking the city indicates how close the match is. There is also information provided addressing the uncertainty around climate models and future temperatures. ,,,,,https://www.umces.edu/al,,,,,,,,,,,,
68,68,Nature's Network Prioritization Tool,Nature's Network,http://www.naturesnetwork.org/prioritization-tool/,"The Prioritization Tool from Nature’s Network is an interactive mapping tool that helps identify conservation priorities, such as rare and threatened habitats for species of greatest conservation need. The tool provides local planners with a broad, regional context for areas of degraded habitat that could contribute to a network of connected, intact, and resilient sites.

The tool allows users to build customized ecological models using a catalog of nearly 400 metrics as well as display pre-designed prioritization maps for already defined scenarios. 
The user selects the geography in which they want to build the model and then selects pertinent metrics from four categories: Ecological, Species, Land Use, and Conservation. The user can also specify a relative importance for each metric and assign it a positive or negative value.  

Users can view an interactive map for pre-defined scenarios, found on the main tool page. Users can also save their custom models and will receive a code that allows them to return to their customized results in the future. A pdf of the map and .csv file of the data and model can be downloaded from the tool as well.
","Easy-to-use, interactive interface; Ability to compare locations; Flexible process can be applied to develop multiple models; Welcome guide/tutorials; Extensive datasets provide for wide range of analysis",Does not provide future projections; No ability to input additional data; Interactive mapping feature does not work,Community Officials; Conservationists; Decisionmakers; Environmental Agencies; Environmental Consultant; Environmental Planner; Restoration Specialists,"includes metrics related to climate change, such as salt marsh migration, climate response for multiple species, and degree days",State,ME; NH; VT; NY; MA; RI; CT; PA; NJ; DE; MD; VA,,,All cities/counties in states listed at left,x,,x,,,,,,,,,,,Modeling tool for conservation areas of high priority,x,x,x,x,,None,,x,x,x,x,x,,x,,The tool creates a web application model as well as a pdf of the results and a .csv file for download,Free,,x,,,Hour,Med,Specific knowledge is required to appropriately weigh different parameters,,x,x,,,,,,,,,x,,x,x,x,,,,x,,x,,,,,,,,,,,,,,,,,,,,,,http://www.naturesnetwork.org/contact/,2017,,KK/EK,,,,,,,,,x
69,69,Flood Economics,The Economist Intelligence Unit; FEMA,https://floodeconomics.com/,"Based on analyses by the Economist Intelligence Unit (EIU), the Flood Economics Tool provides information, data, and case studies describing the benefits of flood mitigation investments at the state and community level. 

Through this tool users can find general information describing the benefits and approaches to flood mitigation investment, as well as brief case studies describing communities and homeowners benefitting from flood mitigation action. Flood Economics also provides an analysis of statewide flood mitigation across the US, including key statistics such as the total investment, average return on investment, and the estimated benefits of flood mitigations actions by state, from 1996-2016.  Each statewide summary includes simple graphics and data visualizations of investment statistics, along with a basic filtering function to view investments over time. With easy-to-understand case studies and definitions of investment terms, this tool is appropriate for users of all skill levels. "," Easy-to-use, interactive interface;  Includes definitions of key terms;  Includes links to supporting resources","Information is only available at statewide scale, cannot filter by locality or view project specific data; Does not enable comparison across states",Community Officials; Decisionmakers; Educators; Extension and Outreach Professionals; Public; Homeowners/buyers,Warmer temperatures from climate change increase the likelihood of flooding events which then necessitate greater mitigation efforts.,National,,,,All MARISA service area cities/counties,x,,,x,,,,x,,,,,,Provide case studies and data about flood mitigation projects and efforts across the US between 1996-2016,,,,,x,None,,,,x,,x,,,x,"The tool allows users to browse through case studies from affected communities, data visualizations of flood mitigation data, and informational resources about floods and mitigation strategies. ",Free,,x,x,x,Hour,Low,,,,x,,x,,,,,,,,,,,,,,,,,x,,,x,,,,,x,x,,x,,,,,,,,,,,https://floodeconomics.com/about,Date Developed: 2016,Methodology-[Flood Economics: A Socio-Economic Analysis Methodology](https://floodeconomics.com/about),DK/EK,,,#NAME?,,,,,,x
